id,date,professor_name_raw,department,course_name,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,clean_department,clean_comment_text,professor_name,grading_status,attendance_status,clean_tokens_list,simple_label,simple_score,bert_label,bert_score
751,2022-06-16T23:23:50,علی سعادت سوران,مهندسی عمران,استاتیک,بهمن 1400,چیزی اضافه ایی نیست,1.0,1.0,1.0,5.0,6.0,8.0,مهندسی عمران,چیزی اضافه ایی نیست,علی سعادت سوران,آسان,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
756,2022-06-17T00:56:50,علیرضا ایوانی,مهندسی مواد,استاتیک,4002,چیزی اضافه ایی نیست,3.0,10.0,3.0,3.0,1.0,1.0,مهندسی مواد,چیزی اضافه ایی نیست,علیرضا ایوانی,نامشخص,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
757,2022-06-17T00:57:33,اکبر دهقان نژاد,ریاضی,ریاضی ۱,تابستان 1400,چیزی اضافه ایی نیست,1.0,8.0,2.0,1.0,1.0,4.0,ریاضی,چیزی اضافه ایی نیست,اکبر دهقان نژاد,سخت‌گیر,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
759,2022-06-17T01:37:56,زهره مستقیم,ریاضی,ریاضی ۱,مهر 1400,چیزی اضافه ایی نیست,6.0,7.0,3.0,9.0,8.0,10.0,ریاضی,چیزی اضافه ایی نیست,زهره مستقیم,منصفانه,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
760,2022-06-17T11:22:20,سمانه مشهدی,ریاضی,ریاضی ۲,بهمن 1400,چیزی اضافه ایی نیست,10.0,10.0,10.0,10.0,8.0,10.0,ریاضی,چیزی اضافه ایی نیست,سمانه مشهدی,آسان,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
761,2022-06-17T23:08:06,زهرا البرزی,معارف,دانش خانواده,بهمن 1400,"استاد بسیار خوش اخلاق و شوخی هستن
و سر کلاسشون خوش‌میگذره و خسته کننده نیست
هر جلسه از یکی میخواد قرآن بخونه
هر گروهی یک بار ارائه میده و از اون ارائه سر کلاس سوال می‌پرسه 
کتاب منبع ۲۵۰ صفحس که ۲۰۰ صفحشو باید برای امتحان می‌خوندیم ولی خیلی روان و راحته",10.0,10.0,10.0,10.0,10.0,10.0,معارف,استاد بسیار خوش اخلاق و شوخی هستن و سر کلاسشون خوش میگذره و خسته کننده نیست هر جلسه از یکی میخواد قران بخونه هر گروهی یک بار ارائه میده و از اون ارائه سر کلاس سوال می پرسه کتاب منبع ۲۵۰ صفحس که ۲۰۰ صفحشو باید برای امتحان می خوندیم ولی خیلی روان و راحته,زهرا البرزی,آسان,سخت‌گیر,"['استاد', 'خوش\u200cاخلاق', 'شوخی', 'هستن', 'سر', 'کلاسشون', 'خوش\u200cمیگذره', 'خسته\u200cکننده', 'جلسه', 'میخواد', 'قرآن', 'بخونه', 'یک\u200cبار', 'ارائه', 'میده', 'اون', 'ارائه', 'سر', 'کلاس', 'سوال', 'می\u200cپرسه', 'کتاب', 'منبع', '۲۵۰', 'صفحس', '۲۰۰', 'صفحشو', 'امتحان', 'می\u200cخوندیم', 'روان', 'راحته']",Neutral,0,Positive,0.9774446487426758
762,2022-06-20T07:16:37,حمید صفاری,مکانیک,انتقال حرارت پیشرفته تشعشع,بهمن 1400,حدود یک سوم کلاسو انداختن اونم تو مقطع ارشد😅 اصلا بر ندارید باهاش . سطح تدریس و امتحان کاملا متفاوته,8.0,7.0,6.0,9.0,8.0,7.0,مکانیک,حدود یک سوم کلاسو انداختن اونم تو مقطع ارشد😅 اصلا بر ندارید باهاش . سطح تدریس و امتحان کاملا متفاوته,حمید صفاری نطنزی,سخت‌گیر,سخت‌گیر,"['کلاسو', 'انداختن', 'اونم', 'مقطع', 'ارشد😅', 'اصلا', 'ندارید', 'باهاش', '.', 'سطح', 'تدریس', 'امتحان', 'متفاوته']",Neutral,0,Negative,-0.7261192798614502
763,2022-06-20T19:23:45,زهرا البرزي,معارف,دانش خانواده و جمعيت,بهمن 1400,توصيه نميكنم كه با اين استاد برداريد,2.0,3.0,1.0,1.0,1.0,6.0,معارف,توصیه نمیکنم که با این استاد بردارید,زهرا البرزی,سخت‌گیر,سخت‌گیر,"['توصیه', 'نمی\u200cکنم', 'استاد', 'بردارید']",Neutral,0,Negative,-0.779708206653595
764,2022-06-20T20:34:57,جواد غفاری,معارف,دانش خانواده,بهمن 1400,نکته ای که هست اینه که خیلی کار می کشن هر جلسه یه مقاله باید بدید و تکلیف آخرشون هم خلاصه کردن یه کتاب بود ولی میشه گفت تهش نمرتونو میدن,10.0,9.0,8.0,9.0,8.0,9.0,معارف,نکته ای که هست اینه که خیلی کار می کشن هر جلسه یه مقاله باید بدید و تکلیف اخرشون هم خلاصه کردن یه کتاب بود ولی میشه گفت تهش نمرتونو میدن,جواد غفاری,منصفانه,سخت‌گیر,"['نکته\u200cای', 'هست', 'اینه', 'کار', 'می\u200cکشن', 'جلسه', 'یه', 'مقاله', 'بدید', 'تکلیف', 'آخرشون', 'خلاصه', 'یه', 'کتاب', 'میشه', 'تهش', 'نمرتونو', 'میدن']",Neutral,0,Neutral,0.0
765,2022-06-20T21:23:06,جمال الدین شریعتی,تربیت بدنی,تربیت بدنی,بهمن 1400,اگر میخواید تربیت بدنی بردارید جز اولویت های اولتون باشه,10.0,10.0,10.0,10.0,10.0,10.0,تربیت بدنی,اگر میخواید تربیت بدنی بردارید جز اولویت های اولتون باشه,جمال الدین شریعتی,آسان,سخت‌گیر,"['میخواید', 'تربیت', 'بدنی', 'بردارید', 'اولویت\u200cهای', 'اولتون', 'باشه']",Neutral,0,Positive,0.845609724521637
766,2022-06-20T21:39:14,جمال الدین شریعتی,تربیت بدنی,تربیت بدنی,مهر 1400,"به هیچ وجه من الوجوه با این استاد برندارید
نمیدونم این دوستمون که قبلا درباره ایشون نظر داده و همرو 10 داده چی دیده تو این استاد
ولی اصلا اینجوری نیست
اشتباه نکنید و با ایشون برندارید!",1.0,1.0,1.0,1.0,1.0,1.0,تربیت بدنی,به هیچ وجه من الوجوه با این استاد برندارید نمیدونم این دوستمون که قبلا درباره ایشون نظر داده و همرو 10 داده چی دیده تو این استاد ولی اصلا اینجوری نیست اشتباه نکنید و با ایشون برندارید!,جمال الدین شریعتی,نامشخص,سخت‌گیر,"['وجه', 'الوجوه', 'استاد', 'برندارید', 'نمیدونم', 'دوستمون', 'قبلا', 'ایشون', 'همرو', '۱۰', 'چی', 'دیده', 'استاد', 'اصلا', 'اینجوری', 'اشتباه', 'نکنید', 'ایشون', 'برندارید', '!']",Neutral,0,Negative,-0.9027522802352905
767,2022-06-20T21:39:24,جلیل رشیدی نیا,ریاضی,دیفرانسیل,بهمن 1400,اصلا باهاشون برندارید اگر میخواید نمره ی بالا بگیرید,8.0,10.0,3.0,9.0,4.0,10.0,ریاضی,اصلا باهاشون برندارید اگر میخواید نمره ی بالا بگیرید,جلیل رشیدی نیا,سخت‌گیر,سخت‌گیر,"['اصلا', 'باهاشون', 'برندارید', 'میخواید', 'نمره\u200cی', 'بگیرید']",Neutral,0,Negative,-0.9625974297523499
768,2022-06-20T22:23:28,جلیل رشیدی نیا,ریاضی,معادلات دیفرانسیل,بهمن 1400,"استاد واقعا از نظر بار علمی سطح بالایی داره
ولی از نظر توانایی انتقال اون علم در حد صفر هستن
علاوه بر اینها در نمره دهی بسیار بسیار سخت گیر هستند
این ترم که قریب به نیمی از کلاس حذف کردند
و باقی افراد نیز وضع خوبی ندارن
پیشنهادم اینه که گزینه آخرتون برای واحد برداشتن باشه",6.0,8.0,1.0,2.0,1.0,5.0,ریاضی,استاد واقعا از نظر بار علمی سطح بالایی داره ولی از نظر توانایی انتقال اون علم در حد صفر هستن علاوه بر اینها در نمره دهی بسیار بسیار سخت گیر هستند این ترم که قریب به نیمی از کلاس حذف کردند و باقی افراد نیز وضع خوبی ندارن پیشنهادم اینه که گزینه اخرتون برای واحد برداشتن باشه,جلیل رشیدی نیا,سخت‌گیر,سخت‌گیر,"['استاد', 'واقعا', 'علمی', 'سطح', 'بالایی', 'داره', 'توانایی', 'انتقال', 'اون', 'علم', 'صفر', 'هستن', 'اینها', 'نمره', 'دهی', 'سخت\u200cگیر', 'ترم', 'قریب', 'نیمی', 'کلاس', 'حذف', 'باقی', 'وضع', 'ندارن', 'پیشنهادم', 'اینه', 'گزینه', 'آخرتون', 'واحد', 'برداشتن', 'باشه']",Negative,-1,Negative,-0.7121229767799377
769,2022-06-20T22:23:44,جمال الدین شریعتی,تربیت بدنی,تربیت بدنی,مهر 98,"حس میکنم اون دوست قبلیمون که اومد این استاد توصیه کرد، خود استاد بوده می‌خواسته دانشجو جذب بکنه 
مگر نه اگر مونده بودید که تربیت بدنی با ایشون بردارید یا اصلا برندارید توصیه میکنم بهتون که بدون شک برنداشتن انتخاب کنید از بین این دوتا گزینه",1.0,1.0,1.0,1.0,1.0,1.0,تربیت بدنی,حس میکنم اون دوست قبلیمون که اومد این استاد توصیه کرد، خود استاد بوده می خواسته دانشجو جذب بکنه مگر نه اگر مونده بودید که تربیت بدنی با ایشون بردارید یا اصلا برندارید توصیه میکنم بهتون که بدون شک برنداشتن انتخاب کنید از بین این دوتا گزینه,جمال الدین شریعتی,سخت‌گیر,نامشخص,"['حس', 'اون', 'دوست', 'قبلیمون', 'اومد', 'استاد', 'توصیه', '،', 'استاد', 'می\u200cخواسته', 'دانشجو', 'جذب', 'بکنه', 'مگر', 'مونده_بودید', 'تربیت', 'بدنی', 'ایشون', 'بردارید', 'اصلا', 'برندارید', 'توصیه', 'بهتون', 'شک', 'برنداشتن', 'انتخاب', 'دوتا', 'گزینه']",Neutral,0,Positive,0.6073212027549744
770,2022-06-20T22:23:49,آسیه نمازی,تربیت بدنی,ورزش-بدمینتون,بهمن 1400,"هرجلسه حضور غیاب میکنند 
بخشی از نمره پایانی مربوط به ارائه و تحقیق راجب یک ورزش است
امتحان کتبی هم گرفتند",9.0,9.0,8.0,9.0,9.0,10.0,تربیت بدنی,هرجلسه حضور غیاب میکنند بخشی از نمره پایانی مربوط به ارائه و تحقیق راجب یک ورزش است امتحان کتبی هم گرفتند,اسیه نمازی,آسان,سخت‌گیر,"['هرجلسه', 'حضور', 'غیاب', 'نمره', 'پایانی', 'ارائه', 'تحقیق', 'راجب', 'ورزش', 'امتحان', 'کتبی', 'گرفتند']",Neutral,0,Negative,-0.5978444814682007
771,2022-06-20T23:37:49,جمال الدین شریعتی,تربیت بدنی,تربیت بدنی,بهمن 1400,"با اینکه خیلی درموردش بد میگن ولی یکی از استاد های خوب تربیت بدنیه و اگه اهل ورزش باشید کلی ازش چیز جدید یاد میگیرید و راحت میتونید ازش ۲۰ بگیرید 
معمولا کلاسای تئوریش ۴۵دیقه ای تموم میشه 
سر کلاس میگید میخندید. برای پایان ترم کتبیش  هم از این به بعد بچه ها ی فایل ۶۰ سواله آماده کردن که سوالا دقیقا از هموناس",10.0,10.0,10.0,10.0,10.0,10.0,تربیت بدنی,با اینکه خیلی درموردش بد میگن ولی یکی از استاد های خوب تربیت بدنیه و اگه اهل ورزش باشید کلی ازش چیز جدید یاد میگیرید و راحت میتونید ازش ۲۰ بگیرید معمولا کلاسای تئوریش ۴۵دیقه ای تموم میشه سر کلاس میگید میخندید. برای پایان ترم کتبیش هم از این به بعد بچه ها ی فایل ۶۰ سواله اماده کردن که سوالا دقیقا از هموناس,جمال الدین شریعتی,منصفانه,سخت‌گیر,"['درموردش', 'بد', 'میگن', 'استاد\u200cهای', 'تربیت', 'بدنیه', 'اگه', 'اهل', 'ورزش', 'باشید', 'ازش', 'یاد', 'می\u200cگیرید', 'راحت', 'میتونید', 'ازش', '۲۰', 'بگیرید', 'معمولا', 'کلاسای', 'تئوریش', '۴۵', 'دیقه\u200cای', 'تموم', 'میشه', 'سر', 'کلاس', 'میگید', 'می\u200cخندید', '.', 'پایان', 'ترم', 'کتبیش', 'بچه\u200cها', 'ی', 'فایل', '۶۰', 'سواله', 'آماده', 'سوالا', 'دقیقا', 'هموناس']",Neutral,0,Positive,0.9709651470184326
772,2022-06-21T00:26:24,جمال الدین شریعتی,تربیت بدنی,تربیت بدنی,بهمن 1400,"استاد خوبیه ، چه از نظر دانش تئوری و چه از نظر بگو و بخند سر کلاس.
اول ترم میگه که من نمره نمیدم باید خودتون نمره بگیرید.
شاید ترم های پیش خوب نبوده و دانشجویانی که قبلاً باهاش داشتن حق داشته باشن اینطوری بگن ولی واقعا ترمی که بنده باهاش داشتم با ارفاق نمره داد کافیه آزمون های عملی شو کامل نمره بیاری بقیه نمره آزمون های کتبی و تکلیف هارو ارفاق می کنه.",9.0,10.0,10.0,10.0,9.0,10.0,تربیت بدنی,استاد خوبیه ، چه از نظر دانش تئوری و چه از نظر بگو و بخند سر کلاس. اول ترم میگه که من نمره نمیدم باید خودتون نمره بگیرید. شاید ترم های پیش خوب نبوده و دانشجویانی که قبلا باهاش داشتن حق داشته باشن اینطوری بگن ولی واقعا ترمی که بنده باهاش داشتم با ارفاق نمره داد کافیه ازمون های عملی شو کامل نمره بیاری بقیه نمره ازمون های کتبی و تکلیف هارو ارفاق می کنه.,جمال الدین شریعتی,آسان,سخت‌گیر,"['استاد', 'خوبیه', '،', 'دانش', 'تئوری', 'بگو', 'بخند', 'سر', 'کلاس', '.', 'ترم', 'میگه', 'نمره', 'نمیدم', 'خودتون', 'نمره', 'بگیرید', '.', 'ترم\u200cهای', 'نبوده', 'دانشجویانی', 'قبلا', 'باهاش', 'حق', 'باشن', 'اینطوری', 'بگن', 'واقعا', 'ترمی', 'بنده', 'باهاش', 'داشتم', 'ارفاق', 'نمره', 'کافیه', 'آزمون\u200cهای', 'عملی', 'شو', 'نمره', 'بیاری', 'بقیه', 'نمره', 'آزمون\u200cهای', 'کتبی', 'تکلیف', 'هارو', 'ارفاق', 'می\u200cکنه', '.']",Neutral,0,Positive,0.9625174403190613
